order	page	regionNumber	x1Region	y1Region	x2Region	y2Region	lineNumber	x1line	y1line	x2line	y2line	color_img_file_name	AT	GT2
5899	240	1	225	137	935	1185	19	244	840	925	911	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_240.png	דפון מעשה והייתי עם אחי הכהנים בשורה והטיתי אזני כלפי כהן גדור
5900	240	1	225	137	935	1185	20	235	881	929	952	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_240.png	ומעתי שאמרובתוך נעימת הכהנים ˙ אומ' במקדש מברכין ואין מברכין
5901	240	1	225	137	935	1185	21	235	921	935	993	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_240.png	גבולין אמ' בכל מקום אשר אזכיר את שמי אף בגבולין ﭏא שבגבולין אומ' שלש
5902	240	1	225	137	935	1185	22	227	960	927	1031	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_240.png	רכות במקדש ברכה אחת במקדשאומר השם ככתבו ובגבולין בכטיו בגכולין
5903	240	1	225	137	935	1185	23	229	998	931	1069	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_240.png	ושאים ידיהם כנעד כתפותיהם ובמקדש על גבי ראשיהם ˙˙ ואני אבדכם ˙
5904	240	1	225	137	935	1185	24	234	1034	931	1105	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_240.png	מהנאמר לפי שנא'כה תברכו את בני שרﭏ אין לי ﭏא ברכה לישרﭏ לגרים
5905	240	1	225	137	935	1185	25	235	1074	935	1145	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_240.png	שים ולעבדים מנין תלמוד לומר ואני אברכם ˙ יכול אם רצו הכהנים לברך
5906	240	1	225	137	935	1185	26	225	1114	922	1185	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_240.png	ות ישרﭏ הרי הם מבורכים ואם לאו אינם מבורכים הלמוד לומר ואני אברכם ˙
5907	241	1	101	124	813	1142	1	122	124	807	195	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	שלא יהיו ישרﭏ אומרים הכהנים אומרים אנו נברך את ישרﭏ תלמוד
5908	241	1	101	124	813	1142	2	111	161	807	232	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	לומר ואני אברכם אני אברך את עמי וכן הוא אומר כי ײ ﭏהיך ברכךוגו'
5909	241	1	101	124	813	1142	3	109	199	802	270	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	הכהנים מברכים את ישרﭏ מי מברך את הכהוים תלמוד לומר ואני אברתם
5910	241	1	101	124	813	1142	4	209	237	803	307	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	הכהנים מברכים את ישרﭏ ואני אברך את ﭏו וﭏו ואני אברכם ˙
5911	241	1	101	124	813	1142	5	116	277	813	348	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	פרשהא ך ˙˙ ויהי ביום כלות משה וגו' הדא היא
5912	241	1	101	124	813	1142	6	104	319	454	378	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	באדכתיב אשמעה מה ידבר הﭏ וגו' את
5913	241	1	101	124	813	1142	7	112	352	800	423	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	מוצא בשעה שעשו ישרﭏ אותו מעשה וכעס עליהם הק'ב'ה’ שנ' ויאמר ײ
5914	241	1	101	124	813	1142	8	114	389	800	460	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	אל משה ראיתי את העם הזה וגו' הרף ממני ואשמידם וגו' מיד עמד
5915	241	1	101	124	813	1142	9	111	428	795	499	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	משה ובקש רחמים מלפניו שיתרצה להם כמו שנא' ויחל משה וגו' כמו שנא'
5916	241	1	101	124	813	1142	10	108	465	789	536	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	ויחל משה את פני ײ ﭏהיו וגו' ונתרצה להם הק'ב'ה' שנ' וינחם ײ על הרעה וגו'
5917	241	1	101	124	813	1142	11	106	503	801	574	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	אף על פי כן היה בלבועליהם שנא' וביום פקדי ופקדתי עליהם חטאתם כיון
5918	241	1	101	124	813	1142	12	109	542	789	611	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	שנעשה משכן אמר' יהודה בר' סימון הלך משה והרכין אזנו במשכן אמ'
5919	241	1	101	124	813	1142	13	109	579	795	650	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	משה תאמר שש בלבו של הק'ב'ה' על ישראל הדא היא דכתיב אשמעה מה
5920	241	1	101	124	813	1142	14	111	617	787	688	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	ידבר בי מהו כי ידבר הﭏ ײ אמ' משה תאמר שעד עכשו הוא עומד
5921	241	1	101	124	813	1142	15	108	655	796	726	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	בכעסו כנגדם והוא בקושי עמהם ואין הﭏ אלא לשון חוזםק כמה דתימר
5922	241	1	101	124	813	1142	16	101	692	791	763	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	אילי הארץ אז הוא מתרצה להם והוא נוהג במדת רחמים עמהם הדא הא
5923	241	1	101	124	813	1142	17	102	728	791	799	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	דכתיב ײ ואין ײ ﭏא מדת רחמים שנא' ײ ײ ﭏ רחום וחנון מיד פייסו הב'ה'
5924	241	1	101	124	813	1142	18	110	767	789	838	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	שאין בלבו על ישרﭏ כלום כמה דתימר ויעבר ײ על פניו שהעביר זעמ
5925	241	1	101	124	813	1142	19	108	805	790	876	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	מהם ועבד על פשעיהם אמ'ר' סימון למה כתב שני פעמים ײ ײ אלא
5926	241	1	101	124	813	1142	20	108	844	785	915	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	שפייסו הק'ב’ה' ואמרט למשה מה לשעבר הייתי נוהג עמהם עד של א
5927	241	1	101	124	813	1142	21	101	882	788	953	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	עשו אותו המעשה כך עכשו במדת רחמים אנהוג עמהם ˙ אר' יהו
5928	241	1	101	124	813	1142	22	103	921	792	992	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	בר' סימון באותה שעה שמע משה קול נאה וקול משובח לשעבר היה
5929	241	1	101	124	813	1142	23	111	958	784	1029	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	משה עומד והיה הדבור בא לתוך אזנו כמין סילון ולא היה אחד מישראר
5930	241	1	101	124	813	1142	24	103	994	785	1065	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	שומע קול נאה מה שמע כי ידבר שלום אל עמו ואל חסידיו ˙ אר' ברכיה
5931	241	1	101	124	813	1142	25	103	1032	783	1102	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	הכהן בר' בשם ר' יהורה בר סימון אמ' הק'ב’ה’ למשה שעבר היתה איבה
5932	241	1	101	124	813	1142	26	101	1070	782	1142	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_241.png	ביני רבין בני שלום ביני ובין בני תחרות ביני ובין בני שלום אבל עכשו ש
5933	242	1	128	129	936	1164	1	128	129	926	202	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	שנעשה המשכן אהבה ביני ובין בני שלום ביני ובין בני הוי כי ידבר שלום אל
5934	242	1	128	129	936	1164	2	239	170	928	240	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	עמו אלו ישרﭏ על שעשו המשכן ואל חסידיו זה שבט לוי שכתוב בו וללוי אמ'
5935	242	1	128	129	936	1164	3	229	207	928	278	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	תמיך ואוריך לאיש חסידיך ˙ ומנין אתה אומר שבמשכן הכתוב מדבר שכן
5936	242	1	128	129	936	1164	4	220	246	927	317	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	כתוב אחריו אך קרוב ליראיו ישעו לשכון כבוד בארצנו אימתי היה שלום וישע
5937	242	1	128	129	936	1164	5	249	286	927	356	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	קדוב לישרﭏ בזמן ששכן כבוד הק'ב'ה’ כמה דתימר וכבוד ײ מלא את המשכז ˙
5938	242	1	128	129	936	1164	6	231	324	925	395	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	אמר' שמעון בן לקיש מה לי ללמד דבר זה מספר תהלים דברתורה הוא אפלו
5939	242	1	128	129	936	1164	7	235	361	932	433	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	במקומה אנה חסרה כלום ראה מה כתוב וישם לך שלום אימתי ויהי ביום
5940	242	1	128	129	936	1164	8	239	406	936	464	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	כלות משה ˙˙ ויהי ביום כלות משה ˙ הדאהיא דכתיב האנוש
5941	242	1	128	129	936	1164	9	229	438	925	509	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	מאלוה יצדרק וגו' אר' ברכיה הכהן בר יעקב כשהלך אצל פרעה לא יצא מאצלו
5942	242	1	128	129	936	1164	10	236	477	922	547	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	עד שברכו שנא וינברך יעקב את פרעה מה ברכו יעלה נילוס לגלו אף אני
5943	242	1	128	129	936	1164	11	226	515	930	586	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	כשאנא אצלכם אני בא טעון ברכות והיכן רמזה להם בסיני אמר' יהושע
5944	242	1	128	129	936	1164	12	223	559	926	618	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	בן לוי ברמז אמר הק'ב'ה’ לישרﭏ שיעשו את המשכן שהוא נותן להם ברכות
5945	242	1	128	129	936	1164	13	234	591	932	662	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	בביאתו שנ' מזבח אדמה תעשה לי וגו' ˙ בכל מקום אשר אזכיר את שמי
5946	242	1	128	129	936	1164	14	256	631	925	702	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	אבא אליך וברכתיך וכן עשר כשבאלמשכן ברכן שנא' יברכך ײ וישמרך ˙
5947	242	1	128	129	936	1164	15	229	669	917	740	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	אימתי ויהי ביום כלות משה להקים את המשכן וגו' ˙ הא למדנו שאין אדם
5948	242	1	128	129	936	1164	16	222	705	919	778	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	צדיר יותרמן הﭏהים הוי האנוש מﭏוה יצדק לאו ﭏא גם הק'ב'ה' בירך את
5949	242	1	128	129	936	1164	17	228	744	913	815	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	שראל בביאתו אצלם לכך נאמר יברכך ײ וישמרך וסמך לו ויהי ביום
5950	242	1	128	129	936	1164	18	220	789	929	848	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	כלות משה וגו' ˙˙ ויהי ביום כלות ˙ הדא היא דכתיב יושב בסתר עליון
5951	242	1	128	129	936	1164	19	233	828	921	887	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	בצל שדי יתלונן וגו' ˙ אמר הונא בשם ר' אידי מי אמר המזמור הזה הינו
5952	242	1	128	129	936	1164	20	220	862	922	933	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	סבורים שבא שרמה ואמרו ולא אמרו ﭏא משה הדא היא דכתיב יושב
5953	242	1	128	129	936	1164	21	222	902	928	973	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	ביתר עליון שנכנס בתוך הענן שהוא סתר עליון כמה דתימר עבים סתרלו
5954	242	1	128	129	936	1164	22	232	941	923	1013	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	ונו כתוב ויבא משה בתוך הענן ˙ בצל שדי יתלונן ˙ שלןלינטת שנא'ויהי
5955	242	1	128	129	936	1164	23	276	984	916	1043	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	שםעם ײ ארבעים יום וארבעים לילה ˙ והוא אמר אומר לײ מחסי וגו' ˙
5956	242	1	128	129	936	1164	24	218	1021	920	1080	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	דבר אחר יושב בסתר עליון ˙ א'ר' יהודה בר' סימון בשם ר' יוחנן שלשה דבר'
5957	242	1	128	129	936	1164	25	236	1060	918	1119	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	שמע משה מן הק'ב'ה' והרתיח לאחוריו כיון שאמר ונתנו איש כפר נפשו
5958	242	1	128	129	936	1164	26	221	1093	916	1164	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_242.png	אמ' משה מי יוכל ליתן כפר נפשו עור בעד עור וכל אשר לאי ש יתן בעד
5959	243	1	101	134	808	1147	1	152	134	807	193	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	נפשו ועדין אינו מגיע שנ' אח לא פדה יפדה איש ולא יתן לאלהים כפרו ˙
5960	243	1	101	134	808	1147	2	119	171	793	230	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	ויקר פדיון נפשם וחדל לעולם ˙ אמ' הק'ב’ה' איני מבקש לפי כחי ﭏא לפי כחם
5961	243	1	101	134	808	1147	3	111	204	800	273	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	זהיתנו ˙ אמר' מאיר נטל הק'ב'ה' כמין מטבע של אש מתחת כסא הכבוד ו
5962	243	1	101	134	808	1147	4	110	242	800	311	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	והראה לו למשה זה יתנו כזה יתנו ˙ וכן בשעה שאמ' לו הק'ב'ה'’ צו את בני
5963	243	1	101	134	808	1147	5	108	279	787	349	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	ישרﭏ ואמרת אליהם את קרבני לחמי לאשי אמ' משה מי יוכל להספיק לו
5964	243	1	101	134	808	1147	6	111	325	796	384	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	אם אנו מקריבא לפניו כל איתו ארץ ועורכין כל עצי לבנון אינו מספיק לו שנא'
5965	243	1	101	134	808	1147	7	104	355	808	426	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	ולבנון אין דיבער וחיתו אין די עורה אמ' לו הק'ב’ה' אינ מבקש לפי כחי ﭏאלע
5966	243	1	101	134	808	1147	8	111	393	802	464	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	כחן ˙ ואמרת אליהם זה האשה וגו' ולא שניהם בבת אחת אלא את הכבש א'
5967	243	1	101	134	808	1147	9	101	431	799	502	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	אחר תעשה בבקר וגו' ˙ וכן בשעה שאמ' לו הק'ב'ה' ועשולי מקדש ושכנתי בתי
5968	243	1	101	134	808	1147	10	109	469	798	540	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	אמ' משק מי יוכל לעשות לו מקדש הנה השמים ושמי השמים לא יכל כלוך וגו'
5969	243	1	101	134	808	1147	11	108	506	798	577	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	ואומר הלא את השמים ואת הארץ אני מלא וגו' ואומ' השמים כסאי והארץ
5970	243	1	101	134	808	1147	12	107	544	794	615	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	הדום רגלי אי זה בית אשר תבט לי ואי זה מקום מנוחתי וגו' אמ' לו איני מבקש
5971	243	1	101	134	808	1147	13	102	582	804	653	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	לפי כחי אלא לפי כחן כשאני מבקש העולם כלו אינם יכולים להחזים כבודי ולא
5972	243	1	101	134	808	1147	14	108	621	795	692	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	שמש אחד משלי אני איני מבקש מידך ﭏא עשר בדרום ועשר בצפון ושמה
5973	243	1	101	134	808	1147	15	112	658	800	729	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	במעכב לכך משה אמ' יושב בסתר עליון בצל שדי יתלונן הקב'ה' שהוא יושב
5974	243	1	101	134	808	1147	16	107	695	799	766	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	בסתרו של עולם הוא רואה את הכל ואינו נראה הוא מתאוה ללון בצלנו א'ר'
5975	243	1	101	134	808	1147	17	114	732	799	803	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	פרוזדירי ברנחשא בשם ר' יהודה בר' סימון שרי יתלונן בצל שעשה לך בצלﭏ
5976	243	1	101	134	808	1147	18	105	770	787	842	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	זה המשכן הוי בצל שדי יתלונן ˙ אומר לײ מחסי שיר זה של פגם
5977	243	1	101	134	808	1147	19	104	808	790	880	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	אמ' משה בשעה שהיה עונה בהר שהיה מתירא מן המזיקין ˙ מהו אומר לי
5978	243	1	101	134	808	1147	20	105	848	793	919	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_243.png	לחסי מגנתי ˙ ומצודתי קסטרא דידי ˙ ﭏהי אבטח בו בושבשמו אני
